Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/25/20,AirNow,60850005,3,3.6,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/26/20,AirNow,60850005,3,5,ug/m3 LC,21,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/27/20,AirNow,60850005,3,5.3,ug/m3 LC,22,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/28/20,AirNow,60850005,3,6.5,ug/m3 LC,27,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/29/20,AirNow,60850005,3,8.7,ug/m3 LC,36,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
6/30/20,AirNow,60850005,3,10.4,ug/m3 LC,43,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/1/20,AirNow,60850005,3,8.4,ug/m3 LC,35,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/2/20,AirNow,60850005,3,7.7,ug/m3 LC,32,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/3/20,AirNow,60850005,3,8.9,ug/m3 LC,37,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/4/20,AirNow,60850005,3,13.6,ug/m3 LC,54,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/5/20,AirNow,60850005,3,14.8,ug/m3 LC,57,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/6/20,AirNow,60850005,3,9.3,ug/m3 LC,39,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/7/20,AirNow,60850005,3,7.6,ug/m3 LC,32,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/8/20,AirNow,60850005,3,9,ug/m3 LC,38,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/9/20,AirNow,60850005,3,7.9,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/10/20,AirNow,60850005,3,4.1,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/11/20,AirNow,60850005,3,7.2,ug/m3 LC,30,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/12/20,AirNow,60850005,3,8.6,ug/m3 LC,36,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/13/20,AirNow,60850005,3,11.5,ug/m3 LC,48,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/14/20,AirNow,60850005,3,7,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/15/20,AirNow,60850005,3,3.6,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/16/20,AirNow,60850005,3,5.3,ug/m3 LC,22,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/17/20,AirNow,60850005,3,4.4,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/18/20,AirNow,60850005,3,4.5,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/19/20,AirNow,60850005,3,4.5,ug/m3 LC,19,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/20/20,AirNow,60850005,3,3.5,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/21/20,AirNow,60850005,3,4,ug/m3 LC,17,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/22/20,AirNow,60850005,3,2.9,ug/m3 LC,12,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/23/20,AirNow,60850005,3,2.7,ug/m3 LC,11,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/24/20,AirNow,60850005,3,7,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/25/20,AirNow,60850005,3,8.4,ug/m3 LC,35,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/26/20,AirNow,60850005,3,8,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/27/20,AirNow,60850005,3,5.9,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/28/20,AirNow,60850005,3,5.9,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/29/20,AirNow,60850005,3,6.2,ug/m3 LC,26,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/30/20,AirNow,60850005,3,6.6,ug/m3 LC,28,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
7/31/20,AirNow,60850005,3,5.6,ug/m3 LC,23,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/1/20,AirNow,60850005,3,5.9,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/2/20,AirNow,60850005,3,4.2,ug/m3 LC,18,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/3/20,AirNow,60850005,3,4.9,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/4/20,AirNow,60850005,3,4.8,ug/m3 LC,20,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/5/20,AirNow,60850005,3,3.6,ug/m3 LC,15,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/6/20,AirNow,60850005,3,3,ug/m3 LC,13,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/7/20,AirNow,60850005,3,6.9,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/8/20,AirNow,60850005,3,11,ug/m3 LC,46,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/9/20,AirNow,60850005,3,7.5,ug/m3 LC,31,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/10/20,AirNow,60850005,3,7.3,ug/m3 LC,30,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/11/20,AirNow,60850005,3,7,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/12/20,AirNow,60850005,3,6,ug/m3 LC,25,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/13/20,AirNow,60850005,3,8.8,ug/m3 LC,37,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/14/20,AirNow,60850005,3,7.9,ug/m3 LC,33,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/15/20,AirNow,60850005,3,7.3,ug/m3 LC,30,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/16/20,AirNow,60850005,3,10.4,ug/m3 LC,43,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/17/20,AirNow,60850005,3,7,ug/m3 LC,29,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/19/20,AirNow,60850005,3,49,ug/m3 LC,134,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/20/20,AirNow,60850005,3,17.8,ug/m3 LC,63,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/21/20,AirNow,60850005,3,34.4,ug/m3 LC,98,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/22/20,AirNow,60850005,3,56.1,ug/m3 LC,151,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/23/20,AirNow,60850005,3,44.9,ug/m3 LC,124,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/24/20,AirNow,60850005,3,33.4,ug/m3 LC,96,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/25/20,AirNow,60850005,3,25.1,ug/m3 LC,78,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/26/20,AirNow,60850005,3,16.8,ug/m3 LC,61,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/27/20,AirNow,60850005,3,17.8,ug/m3 LC,63,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/28/20,AirNow,60850005,3,26.1,ug/m3 LC,80,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/29/20,AirNow,60850005,3,22,ug/m3 LC,72,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/30/20,AirNow,60850005,3,17.2,ug/m3 LC,62,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
8/31/20,AirNow,60850005,3,16.1,ug/m3 LC,59,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/1/20,AirNow,60850005,3,14.4,ug/m3 LC,56,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/2/20,AirNow,60850005,3,13.6,ug/m3 LC,54,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/3/20,AirNow,60850005,3,12.7,ug/m3 LC,52,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/4/20,AirNow,60850005,3,14.9,ug/m3 LC,57,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/5/20,AirNow,60850005,3,22.2,ug/m3 LC,72,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/6/20,AirNow,60850005,3,38.1,ug/m3 LC,107,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/7/20,AirNow,60850005,3,30.2,ug/m3 LC,89,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/8/20,AirNow,60850005,3,21.2,ug/m3 LC,70,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/9/20,AirNow,60850005,3,20.6,ug/m3 LC,69,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
9/10/20,AirNow,60850005,3,51.9,ug/m3 LC,141,San Jose - Jackson,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
1/1/20,AQS,60850006,3,17.1,ug/m3 LC,62,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/2/20,AQS,60850006,3,9.5,ug/m3 LC,40,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/3/20,AQS,60850006,3,14.5,ug/m3 LC,56,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/4/20,AQS,60850006,3,9.4,ug/m3 LC,39,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/5/20,AQS,60850006,3,8.5,ug/m3 LC,35,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/6/20,AQS,60850006,3,9.8,ug/m3 LC,41,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/7/20,AQS,60850006,3,8.6,ug/m3 LC,36,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/8/20,AQS,60850006,3,6.8,ug/m3 LC,28,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/9/20,AQS,60850006,3,5.8,ug/m3 LC,24,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/10/20,AQS,60850006,3,7.6,ug/m3 LC,32,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/11/20,AQS,60850006,3,8.1,ug/m3 LC,34,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/12/20,AQS,60850006,3,8.9,ug/m3 LC,37,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/13/20,AQS,60850006,3,5.6,ug/m3 LC,23,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/14/20,AQS,60850006,3,6.4,ug/m3 LC,27,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/15/20,AQS,60850006,3,8.4,ug/m3 LC,35,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/16/20,AQS,60850006,3,3.3,ug/m3 LC,14,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/17/20,AQS,60850006,3,7,ug/m3 LC,29,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/18/20,AQS,60850006,3,12.3,ug/m3 LC,51,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/19/20,AQS,60850006,3,15,ug/m3 LC,57,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/20/20,AQS,60850006,3,17.9,ug/m3 LC,63,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/21/20,AQS,60850006,3,5,ug/m3 LC,21,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/22/20,AQS,60850006,3,6.4,ug/m3 LC,27,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/23/20,AQS,60850006,3,17.7,ug/m3 LC,63,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/24/20,AQS,60850006,3,12,ug/m3 LC,50,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/25/20,AQS,60850006,3,18.9,ug/m3 LC,65,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/26/20,AQS,60850006,3,5.4,ug/m3 LC,23,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/27/20,AQS,60850006,3,8.9,ug/m3 LC,37,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/28/20,AQS,60850006,3,6.3,ug/m3 LC,26,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/29/20,AQS,60850006,3,9.6,ug/m3 LC,40,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/30/20,AQS,60850006,3,9.9,ug/m3 LC,41,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
1/31/20,AQS,60850006,3,12.7,ug/m3 LC,52,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/1/20,AQS,60850006,3,18.7,ug/m3 LC,65,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/2/20,AQS,60850006,3,7.1,ug/m3 LC,30,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/3/20,AQS,60850006,3,3.9,ug/m3 LC,16,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/4/20,AQS,60850006,3,2.8,ug/m3 LC,12,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/5/20,AQS,60850006,3,6.4,ug/m3 LC,27,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/6/20,AQS,60850006,3,11.2,ug/m3 LC,47,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/7/20,AQS,60850006,3,15.1,ug/m3 LC,57,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
2/8/20,AQS,60850006,3,13.5,ug/m3 LC,54,San Jose - Knox Avenue,1,100,88101,PM2.5 - Local Conditions,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
